1.5e+05,1000,5319,5319,0,0,1
1.5e+05,1000,5319,5319,13.465,0.90739,1
1.5e+05,1000,5319,5319,26.93,0.95113,1
1.5e+05,1000,5319,5319,40.395,0.96652,1
1.5e+05,1000,5319,5319,53.86,0.9743,1
1.5e+05,1000,5319,5319,67.324,0.97893,1
1.5e+05,1000,5319,5319,80.789,0.98197,1
1.5e+05,1000,5319,5319,94.254,0.98409,1
1.5e+05,1000,5319,5319,107.72,0.98563,1
1.5e+05,1000,5319,5319,121.18,0.98678,1
1.5e+05,1000,5319,5319,134.65,0.98766,1
1.5e+05,1000,5319,5319,148.11,0.98834,1
1.5e+05,1000,5319,5319,161.58,0.98887,1
1.5e+05,1000,5319,5319,175.04,0.98928,1
1.5e+05,1000,5319,5319,188.51,0.9896,1
1.5e+05,1000,5319,5319,201.97,0.98985,1
1.5e+05,1000,5319,5319,215.44,0.99004,1
1.5e+05,1000,5319,5319,228.9,0.99018,1
1.5e+05,1000,5319,5319,242.37,0.99028,1
1.5e+05,1000,5319,5319,255.83,0.99035,1
1.5e+05,1000,5319,5319,269.3,0.99038,1
1.5e+05,1000,5564,5564,0,0,2
1.5e+05,1000,5564,5564,12.872,0.90309,2
1.5e+05,1000,5564,5564,25.744,0.94878,2
1.5e+05,1000,5564,5564,38.616,0.96491,2
1.5e+05,1000,5564,5564,51.488,0.97308,2
1.5e+05,1000,5564,5564,64.36,0.97797,2
1.5e+05,1000,5564,5564,77.232,0.98118,2
1.5e+05,1000,5564,5564,90.104,0.98342,2
1.5e+05,1000,5564,5564,102.98,0.98506,2
1.5e+05,1000,5564,5564,115.85,0.98629,2
1.5e+05,1000,5564,5564,128.72,0.98723,2
1.5e+05,1000,5564,5564,141.59,0.98796,2
1.5e+05,1000,5564,5564,154.46,0.98853,2
1.5e+05,1000,5564,5564,167.34,0.98899,2
1.5e+05,1000,5564,5564,180.21,0.98935,2
1.5e+05,1000,5564,5564,193.08,0.98963,2
1.5e+05,1000,5564,5564,205.95,0.98985,2
1.5e+05,1000,5564,5564,218.82,0.99001,2
1.5e+05,1000,5564,5564,231.7,0.99014,2
1.5e+05,1000,5564,5564,244.57,0.99023,2
1.5e+05,1000,5564,5564,257.44,0.99028,2
1.5e+05,1000,5659,5659,0,0,6
1.5e+05,1000,5659,5659,12.656,0.9014,6
1.5e+05,1000,5659,5659,25.312,0.94785,6
1.5e+05,1000,5659,5659,37.968,0.96428,6
1.5e+05,1000,5659,5659,50.624,0.9726,6
1.5e+05,1000,5659,5659,63.279,0.97758,6
1.5e+05,1000,5659,5659,75.935,0.98086,6
1.5e+05,1000,5659,5659,88.591,0.98316,6
1.5e+05,1000,5659,5659,101.25,0.98483,6
1.5e+05,1000,5659,5659,113.9,0.98609,6
1.5e+05,1000,5659,5659,126.56,0.98706,6
1.5e+05,1000,5659,5659,139.21,0.98781,6
1.5e+05,1000,5659,5659,151.87,0.9884,6
1.5e+05,1000,5659,5659,164.53,0.98887,6
1.5e+05,1000,5659,5659,177.18,0.98924,6
1.5e+05,1000,5659,5659,189.84,0.98954,6
